Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,10.441094902636749,14.9129953020682,inf,222.39742887950823,90,35,15
15,17.16460064308984,25.783884132339722,inf,664.8086809499201,90,35,15
30,9.296905764624745,17.50235745425912,inf,306.3325164566598,90,35,15
45,7.995687765734536,17.237703744199504,inf,297.13843037278957,90,35,15
60,10.152933560524666,22.51827752092929,inf,507.0728225095893,90,35,15
75,13.259796907007694,27.092645805932978,inf,734.0114567657379,90,35,15
90,13.282194340229033,19.89972463509719,inf,395.999040552694,90,35,15
105,9.012502472741263,18.466644336998673,inf,341.01695306920516,90,35,15
120,6.451612146411623,17.797453779452884,inf,316.7493610317617,90,35,15
135,4.522738669599805,6.754465920411077,inf,45.62280986999466,90,35,15
150,9.63753614851407,20.31694015002392,inf,412.77805705965403,90,35,15
165,9.778000653269038,18.38859258151876,inf,338.14033712908684,90,35,15
180,5.3751855756555305,7.591176545161876,inf,57.625961339815795,90,35,15
195,11.95773915999702,20.101967637144597,inf,404.0891028848087,90,35,15
210,17.055608496069908,26.77961697201374,inf,717.1478851677665,90,35,15
225,12.71383476087025,25.14717079621391,inf,632.3801990539538,90,35,15
240,16.292776591756514,34.297097513242996,inf,1176.2908978328987,90,35,15
255,16.24092925957271,29.552815807633806,inf,873.3689221599305,90,35,15
270,16.217832386493683,31.118534602734638,inf,968.363195821593,90,35,15
285,10.903794597515038,15.218527847772274,inf,231.60358985342017,90,35,15
